motif,motif_len,support_total,support_correct,support_incorrect,support_rate,p_correct_given_motif,p_incorrect_given_motif,baseline_correct_rate,baseline_incorrect_rate,delta_correct_vs_baseline,lift_correct,lift_incorrect,log_odds_ratio,indicator_direction,indicator_strength
compute approximate,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
simplify check-constraint simplify,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
apply-formula check-constraint compare,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
simplify rewrite derive-intermediate,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
guess guess,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
simplify solve_for substitute,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
compare compare compare,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
instantiate guess,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
compute derive_intermediate apply_formula,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
check-constraint case-split check-constraint,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
substitute compute substitute,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
analyze rewrite check-constraint,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
approximate compute,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
apply_formula case_split instantiate,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
combine_like_terms apply_formula,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
rewrite factor,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
simplify analyze check_constraint,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
simplify solve_for,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
instantiate analyze rewrite,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
analyze apply_formula simplify,3,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
solve_for state_relationship,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
check_constraint case_split,2,7,3,4,0.002609019754006709,0.42857142857142855,0.5714285714285714,0.45956019381289603,0.540439806187104,-0.030988765241467486,0.9325686478971149,1.0573399014778324,-0.08958817369582685,failure,0.030988765241467486
compute,1,2193,1075,1118,0.8173686172195304,0.49019607843137253,0.5098039215686274,0.45956019381289603,0.540439806187104,0.030635884618476494,1.066663486156831,0.9433130493576741,0.7016824345561737,success,0.030635884618476494
analyze apply-formula analyze,3,49,24,25,0.018263138278046962,0.4897959183673469,0.5102040816326531,0.45956019381289603,0.540439806187104,0.030235724554450893,1.0657927404538456,0.9440534834623505,0.12431024368894562,success,0.030235724554450893
analyze substitute,2,49,24,25,0.018263138278046962,0.4897959183673469,0.5102040816326531,0.45956019381289603,0.540439806187104,0.030235724554450893,1.0657927404538456,0.9440534834623505,0.12431024368894562,success,0.030235724554450893
define,1,107,46,61,0.03988073052553112,0.42990654205607476,0.5700934579439252,0.45956019381289603,0.540439806187104,-0.029653651756821275,0.9354738461771683,1.0548694811472767,-0.12249114894539936,failure,0.029653651756821275
analyze compute compute,3,125,61,64,0.04658963846440552,0.488,0.512,0.45956019381289603,0.540439806187104,0.028439806187103955,1.0618848337388482,0.947376551724138,0.12001631574614378,success,0.028439806187103955
enumerate,1,41,20,21,0.01528140141632501,0.4878048780487805,0.5121951219512195,0.45956019381289603,0.540439806187104,0.028244684235884443,1.0614602496389927,0.9477375946173255,0.11618793760645571,success,0.028244684235884443
simplify simplify simplify,3,44,19,25,0.016399552739470743,0.4318181818181818,0.5681818181818182,0.45956019381289603,0.540439806187104,-0.02774201199471421,0.9396335618963356,1.0513322884012541,-0.10807382668417992,failure,0.02774201199471421
compute conclude,2,1070,521,549,0.3988073052553112,0.4869158878504673,0.5130841121495328,0.45956019381289603,0.540439806187104,0.027355694037571265,1.059525812735445,0.9493825330325493,0.18298063109771753,success,0.027355694037571265
rewrite check-constraint,2,37,18,19,0.013790532985464033,0.4864864864864865,0.5135135135135135,0.45956019381289603,0.540439806187104,0.02692629267359048,1.058591438153482,0.9501770736253494,0.11092359729656963,success,0.02692629267359048
apply-formula compute compute,3,136,59,77,0.0506895266492732,0.4338235294117647,0.5661764705882353,0.45956019381289603,0.540439806187104,-0.025736664401131315,0.9439971852487954,1.0476217038539555,-0.10778192237135613,failure,0.025736664401131315
substitute simplify,2,53,23,30,0.01975400670890794,0.4339622641509434,0.5660377358490566,0.45956019381289603,0.540439806187104,-0.025597929661952623,0.9442990711411039,1.0473649967469096,-0.10075083754712315,failure,0.025597929661952623
simplify derive-intermediate compute,3,33,16,17,0.012299664554603056,0.48484848484848486,0.5151515151515151,0.45956019381289603,0.540439806187104,0.025288291035588828,1.0550271572169383,0.9532079414838036,0.10447893034374625,success,0.025288291035588828
check-constraint compute compute,3,33,16,17,0.012299664554603056,0.48484848484848486,0.5151515151515151,0.45956019381289603,0.540439806187104,0.025288291035588828,1.0550271572169383,0.9532079414838036,0.10447893034374625,success,0.025288291035588828
rewrite apply_formula,2,33,16,17,0.012299664554603056,0.48484848484848486,0.5151515151515151,0.45956019381289603,0.540439806187104,0.025288291035588828,1.0550271572169383,0.9532079414838036,0.10447893034374625,success,0.025288291035588828
compute compare compute,3,46,20,26,0.01714498695490123,0.43478260869565216,0.5652173913043478,0.45956019381289603,0.540439806187104,-0.024777585117243872,0.9460841355477978,1.045847076461769,-0.09640771807650715,failure,0.024777585117243872
case_split instantiate,2,46,20,26,0.01714498695490123,0.43478260869565216,0.5652173913043478,0.45956019381289603,0.540439806187104,-0.024777585117243872,0.9460841355477978,1.045847076461769,-0.09640771807650715,failure,0.024777585117243872
apply-formula apply-formula,2,170,74,96,0.0633619083115915,0.43529411764705883,0.5647058823529412,0.45956019381289603,0.540439806187104,-0.024266076165837203,0.9471971757072658,1.0449006085192698,-0.10330037812986279,failure,0.024266076165837203
rewrite rewrite compute,3,62,27,35,0.023108460678345134,0.43548387096774194,0.5645161290322581,0.45956019381289603,0.540439806187104,-0.024076322845154097,0.9476100777019072,1.0445494994438267,-0.09558747232197672,failure,0.024076322845154097
derive-intermediate,1,833,363,470,0.3104733507267984,0.43577430972388953,0.5642256902761105,0.45956019381289603,0.540439806187104,-0.023785884089006504,0.948242070550848,1.0440120875936583,-0.1390217756237031,failure,0.023785884089006504
compute derive-intermediate compute,3,110,48,62,0.04099888184867685,0.43636363636363634,0.5636363636363636,0.45956019381289603,0.540439806187104,-0.02319655744925969,0.9495244414952443,1.0429216300940438,-0.0955433575575241,failure,0.02319655744925969
rewrite instantiate,2,87,38,49,0.03242638837122624,0.4367816091954023,0.5632183908045977,0.45956019381289603,0.540439806187104,-0.022778584617493713,0.950433947665259,1.0421482362267143,-0.09233584457444242,failure,0.022778584617493713
derive-intermediate derive-intermediate,2,190,83,107,0.07081625046589639,0.4368421052631579,0.5631578947368421,0.45956019381289603,0.540439806187104,-0.022718088549738114,0.9505655867161822,1.0420362976406534,-0.0975626971307824,failure,0.022718088549738114
compute convert,2,16,7,9,0.005963473723443906,0.4375,0.5625,0.45956019381289603,0.540439806187104,-0.022060193812896034,0.9519971613949716,1.0408189655172415,-0.07486912468431739,failure,0.022060193812896034
compute compute convert,3,16,7,9,0.005963473723443906,0.4375,0.5625,0.45956019381289603,0.540439806187104,-0.022060193812896034,0.9519971613949716,1.0408189655172415,-0.07486912468431739,failure,0.022060193812896034
convert compute compute,3,16,7,9,0.005963473723443906,0.4375,0.5625,0.45956019381289603,0.540439806187104,-0.022060193812896034,0.9519971613949716,1.0408189655172415,-0.07486912468431739,failure,0.022060193812896034
analyze analyze check-constraint,3,16,7,9,0.005963473723443906,0.4375,0.5625,0.45956019381289603,0.540439806187104,-0.022060193812896034,0.9519971613949716,1.0408189655172415,-0.07486912468431739,failure,0.022060193812896034
rewrite compute compare,3,16,7,9,0.005963473723443906,0.4375,0.5625,0.45956019381289603,0.540439806187104,-0.022060193812896034,0.9519971613949716,1.0408189655172415,-0.07486912468431739,failure,0.022060193812896034
compute simplify,2,295,142,153,0.10995154677599701,0.48135593220338985,0.5186440677966102,0.45956019381289603,0.540439806187104,0.021795738390493813,1.0474273853217315,0.9596703682057277,0.09852787173149846,success,0.021795738390493813
instantiate apply-formula,2,331,145,186,0.1233693626537458,0.4380664652567976,0.5619335347432024,0.45956019381289603,0.540439806187104,-0.021493728556098435,0.9532297861184006,1.0397708094593188,-0.09837896703690545,failure,0.021493728556098435
apply-formula instantiate simplify,3,57,25,32,0.021244875139768915,0.43859649122807015,0.5614035087719298,0.45956019381289603,0.540439806187104,-0.020963702584825883,0.9543831191929539,1.038790078644888,-0.0823415830659429,failure,0.020963702584825883
simplify derive-intermediate derive-intermediate,3,25,11,14,0.009317927692881103,0.44,0.56,0.45956019381289603,0.540439806187104,-0.019560193812896032,0.9574371451743714,1.036193103448276,-0.07048995698700722,failure,0.019560193812896032
simplify substitute simplify,3,25,11,14,0.009317927692881103,0.44,0.56,0.45956019381289603,0.540439806187104,-0.019560193812896032,0.9574371451743714,1.036193103448276,-0.07048995698700722,failure,0.019560193812896032
instantiate simplify instantiate,3,23,11,12,0.008572493477450614,0.4782608695652174,0.5217391304347826,0.45956019381289603,0.540439806187104,0.018700675752321372,1.0406925491025776,0.9653973013493253,0.0793213527035245,success,0.018700675752321372
simplify apply-formula compute,3,23,11,12,0.008572493477450614,0.4782608695652174,0.5217391304347826,0.45956019381289603,0.540439806187104,0.018700675752321372,1.0406925491025776,0.9653973013493253,0.0793213527035245,success,0.018700675752321372
apply-formula derive-intermediate derive-intermediate,3,34,15,19,0.0126723816623183,0.4411764705882353,0.5588235294117647,0.45956019381289603,0.540439806187104,-0.018383723224660753,0.9599971375411478,1.0340162271805275,-0.06847219017159147,failure,0.018383723224660753
simplify compute compute,3,155,74,81,0.05777115169586284,0.4774193548387097,0.5225806451612903,0.45956019381289603,0.540439806187104,0.01785916102581364,1.0388614185176464,0.9669543937708566,0.07665293714624329,success,0.01785916102581364
instantiate compute check-constraint,3,65,31,34,0.024226612001490868,0.47692307692307695,0.5230769230769231,0.45956019381289603,0.540439806187104,0.017362883110180916,1.0377815209931998,0.9678726790450929,0.07281453908492842,success,0.017362883110180916
case_split,1,113,50,63,0.04211703317182259,0.4424778761061947,0.5575221238938053,0.45956019381289603,0.540439806187104,-0.017082317706701322,0.962828987504396,1.031608178211779,-0.07003915295078089,failure,0.017082317706701322
compute compute compute,3,487,216,271,0.1815132314573239,0.44353182751540043,0.5564681724845996,0.45956019381289603,0.540439806187104,-0.0160283662974956,0.9651223789325379,1.029658004673228,-0.07862961040046605,failure,0.0160283662974956
apply-formula compute,2,465,221,244,0.17331345508758852,0.4752688172043011,0.524731182795699,0.45956019381289603,0.540439806187104,0.015708623391405052,1.0341818625783776,0.9709336299592141,0.07650836665465577,success,0.015708623391405052
convert compute,2,18,8,10,0.006708907938874394,0.4444444444444444,0.5555555555555556,0.45956019381289603,0.540439806187104,-0.015115749368451614,0.9671082274488599,1.027969348659004,-0.04966774211079112,failure,0.015115749368451614
apply-formula apply-formula simplify,3,18,8,10,0.006708907938874394,0.4444444444444444,0.5555555555555556,0.45956019381289603,0.540439806187104,-0.015115749368451614,0.9671082274488599,1.027969348659004,-0.04966774211079112,failure,0.015115749368451614
